date,open,high,low,close,volume
2016-04-04,46.1766,46.6608,45.7815,45.9203,20863084.042146
2016-04-05,45.534,45.934,45.4126,45.6083,21156743.60555
2016-04-06,45.981,46.5992,45.6376,46.5904,24017374.752037
2016-04-07,46.2295,46.6608,45.934,46.3205,18381626.177905
2016-04-08,47.194,47.5089,47.0179,47.2536,23306440.054424
2016-04-11,47.6312,47.776,47.055,47.055,21428373.794697
2016-04-12,47.238,48.7346,47.1382,48.4577,35797279.271186
2016-04-13,48.4353,48.8285,48.0948,48.6856,24665759.480121
2016-04-14,48.8881,48.896,48.5057,48.7982,22942607.288682
2016-04-15,48.5272,48.6104,48.0743,48.137,18756755.272273
2016-04-18,47.144,49.0555,47.0316,48.9331,27284348.640122
2016-04-19,49.2149,49.9641,48.9869,49.9133,22873828.492882
2016-04-20,49.6463,50.7468,49.4887,50.3584,27813454.360845
2016-04-21,50.4249,50.6382,49.9583,50.0845,25517722.451295
2016-04-22,50.1843,50.9805,50.1461,50.7898,20775586.054178
2016-04-25,50.6196,50.6264,49.8439,50.2214,22733256.161633
2016-04-26,50.511,51.0471,50.3877,51.0255,17926444.449541
2016-04-27,51.2916,52.1065,51.2534,51.9979,28951637.675205
2016-04-28,51.7602,52.1358,51.0255,51.2222,20530374.961925
2016-04-29,51.3346,51.8336,50.3584,51.14,31819298.102743
2016-05-02,51.049,51.2652,50.4581,51.0881,19877897.998229
2016-05-03,50.3956,50.4875,49.5709,49.8811,21297614.446116
2016-05-04,49.9133,50.2606,48.8657,49.1542,24539324.427476
2016-05-05,49.9945,50.2674,49.1542,49.5709,18931801.340525
2016-05-06,49.2442,50.0561,49.1151,49.4487,16558462.119882
2016-05-09,49.1699,49.2756,48.1086,48.7376,21143594.883489
2016-05-10,48.9772,49.6023,48.9577,49.5876,13659747.522692
2016-05-11,49.4643,50.1764,49.0633,49.7372,18741146.915218
2016-05-12,50.1843,50.5619,49.5035,49.8742,16468471.783571
2016-05-13,49.6512,50.0337,49.1327,49.2394,16329953.237319
2016-05-16,49.8811,50.2302,49.7372,50.0708,18051625.149677
2016-05-17,50.0757,50.693,49.9201,50.2968,20535381.126747
2016-05-18,50.2968,50.4621,49.5035,49.8184,29940316.891512
2016-05-19,49.3225,49.9417,48.8589,49.8282,22247052.976968
2016-05-20,49.9809,50.2302,49.6776,50.1236,12693101.769812
2016-05-23,49.8282,50.2136,49.6512,49.9945,13558179.727405
2016-05-24,50.2538,50.5384,49.9329,50.2478,14863845.170154
2016-05-25,50.5481,51.1145,50.5051,51.0402,18829051.775475
2016-05-26,51.2358,51.4579,50.6685,50.8289,14130189.006477
2016-05-27,50.645,50.8935,50.3652,50.8592,12209269.280718
2016-05-31,50.9805,51.3816,50.4347,50.6597,20301837.45518
2016-06-01,50.1667,50.8289,50.0395,50.6763,21980088.529346
2016-06-02,50.288,50.6382,50.1021,50.6108,16953102.68286
2016-06-03,50.6108,50.8739,50.1129,50.4112,16046747.633781
2016-06-06,50.9042,51.5694,50.8132,51.5273,24028409.373863
2016-06-07,51.6927,52.8284,51.6741,52.6924,20582004.806349
2016-06-08,53.0122,53.2284,52.4244,52.5711,23922109.388059
2016-06-09,51.9636,52.4341,51.9128,52.171,16288172.155788
2016-06-10,51.633,51.9636,50.9747,51.1145,19113307.273085
2016-06-13,50.7898,51.5782,50.739,50.8886,15295013.255133
2016-06-14,50.6763,51.1145,50.2812,50.8592,16084311.760057
2016-06-15,50.6685,51.3484,50.377,50.7399,22213111.85419
